id,name_short,name,name_long
232230,Prev.znečišť.vod,Prevence znečišťování vody-Zahr.rozvoj.spolup.,Prevence znečišťování vody-Zahraniční rozvojová spolupráce
232231,Prev.znečišť.vod,Prevence znečišťování vody-Prevence soc.a krim,Prevence znečišťování vody-Program sociální prevence a prevence kriminality
232232,Prev.znečišť.vod,Prevence znečišťování vody-Protidrog.politika,Prevence znečišťování vody-Program protidrogové politiky
232233,Prev.znečišť.vod,Prevence znečišťování vody-Integr.romské kom.,Prevence znečišťování vody-Podpora projektů integrace příslušníků romské komunity
232234,Prev.znečišť.vod,Prevence znečišťování vody-Příprava kriz.sit.,Prevence znečišťování vody-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2329,Odvádění vod JN,Odvádění a čistění odpadních vod jinde nezařazené,Odvádění a čištění odpadních vod jinde nezařazené
232900,Odvádění vod JN,Odvádění a čistění odpadních vod jinde nezařazené,Odvádění a čištění odpadních vod jinde nezařazené
232930,Odvádění vod JN,Odvádění a čistění odp.vod jinde nezař.-Zahr.rozvoj.spolup.,Odvádění a čištění odpadních vod jinde nezařazené-Zahraniční rozvojová spolupráce
232931,Odvádění vod JN,Odvádění a čistění odp.vod jinde nezař.-Prevence soc.a krim,Odvádění a čištění odpadních vod jinde nezařazené-Program sociální prevence a prevence kriminality
232932,Odvádění vod JN,Odvádění a čistění odp.vod jinde nezař.-Protidrog.politika,Odvádění a čištění odpadních vod jinde nezařazené-Program protidrogové politiky
232933,Odvádění vod JN,Odvádění a čistění odp.vod jinde nezař.-Integr.romské kom.,Odvádění a čištění odpadních vod jinde nezařazené-Podpora projektů integrace příslušníků romské komunity
232934,Odvádění vod JN,Odvádění a čistění odp.vod jinde nezař.-Příprava kriz.sit.,Odvádění a čištění odpadních vod jinde nezařazené-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
233,Vod.toky a vod.díla,Vodní toky a vodohospodářská díla,Vodní toky a vodohospodářská díla
2331,Úpravy vod.toků,Úpravy vodohosp.významných a vodárenských toků,Úpravy vodohospodářsky významných a vodárenských toků
233100,Úpravy vod.toků,Úpravy vodohosp.významných a vodárenských toků,Úpravy vodohospodářsky významných a vodárenských toků
233130,Úpravy vod.toků,Úpravy vodoh.významných a vodáren. toků-Zahr.rozvoj.spolup.,Úpravy vodohospodářsky významných a vodárenských toků-Zahraniční rozvojová spolupráce
233131,Úpravy vod.toků,Úpravy vodoh.významných a vodáren. toků-Prevence soc.a krim,Úpravy vodohospodářsky významných a vodárenských toků-Program sociální prevence a prevence kriminality
233132,Úpravy vod.toků,Úpravy vodoh.významných a vodáren. toků-Protidrog.politika,Úpravy vodohospodářsky významných a vodárenských toků-Program protidrogové politiky
233133,Úpravy vod.toků,Úpravy vodoh.významných a vodáren. toků-Integr.romské kom.,Úpravy vodohospodářsky významných a vodárenských toků-Podpora projektů integrace příslušníků romské komunity
233134,Úpravy vod.toků,Úpravy vodoh.významných a vodáren. toků-Příprava kriz.sit.,Úpravy vodohospodářsky významných a vodárenských toků-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2332,Vodní díla,Vodní díla na vodohosp.významných vodár.tocích,Vodní díla na vodohospodářsky významných a vodárenských tocích
233200,Vodní díla,Vodní díla na vodohosp.významných vodár.tocích,Vodní díla na vodohospodářsky významných a vodárenských tocích
233230,Vodní díla,Vod.díla na vodoh.význam. vodár.tocích-Zahr.rozvoj.spolup.,Vodní díla na vodohospodářsky významných a vodárenských tocích-Zahraniční rozvojová spolupráce
233231,Vodní díla,Vod.díla na vodoh.význam. vodár.tocích-Prevence soc.a krim,Vodní díla na vodohospodářsky významných a vodárenských tocích-Program sociální prevence a prevence kriminality
233232,Vodní díla,Vod.díla na vodoh.význam. vodár.tocích-Protidrog.politika,Vodní díla na vodohospodářsky významných a vodárenských tocích-Program protidrogové politiky
233233,Vodní díla,Vod.díla na vodoh.význam. vodár.tocích-Integr.romské kom.,Vodní díla na vodohospodářsky významných a vodárenských tocích-Podpora projektů integrace příslušníků romské komunity
233234,Vodní díla,Vod.díla na vodoh.význam. vodár.tocích-Příprava kriz.sit.,Vodní díla na vodohospodářsky významných a vodárenských tocích-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2333,Úpr.vodních toků,Úpravy drobných vodních toků,Úpravy drobných vodních toků
233300,Úpr.vodních toků,Úpravy drobných vodních toků,Úpravy drobných vodních toků
233330,Úpr.vodních toků,Úpravy drobných vodních toků-Zahr.rozvoj.spolup.,Úpravy drobných vodních toků-Zahraniční rozvojová spolupráce
233331,Úpr.vodních toků,Úpravy drobných vodních toků-Prevence soc.a krim,Úpravy drobných vodních toků-Program sociální prevence a prevence kriminality
233332,Úpr.vodních toků,Úpravy drobných vodních toků-Protidrog.politika,Úpravy drobných vodních toků-Program protidrogové politiky
233333,Úpr.vodních toků,Úpravy drobných vodních toků-Integr.romské kom.,Úpravy drobných vodních toků-Podpora projektů integrace příslušníků romské komunity
233334,Úpr.vodních toků,Úpravy drobných vodních toků-Příprava kriz.sit.,Úpravy drobných vodních toků-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2334,Revitalizace,Revitalizace říčních systémů,Revitalizace říčních systémů
233400,Revitalizace,Revitalizace říčních systémů,Revitalizace říčních systémů
233430,Revitalizace,Revitalizace říčních systémů-Zahr.rozvoj.spolup.,Revitalizace říčních systémů-Zahraniční rozvojová spolupráce
233431,Revitalizace,Revitalizace říčních systémů-Prevence soc.a krim,Revitalizace říčních systémů-Program sociální prevence a prevence kriminality
233432,Revitalizace,Revitalizace říčních systémů-Protidrog.politika,Revitalizace říčních systémů-Program protidrogové politiky
233433,Revitalizace,Revitalizace říčních systémů-Integr.romské kom.,Revitalizace říčních systémů-Podpora projektů integrace příslušníků romské komunity
233434,Revitalizace,Revitalizace říčních systémů-Příprava kriz.sit.,Revitalizace říčních systémů-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2339,Zál.vod.toků JN,Zál.vod.toků a vodohosp.děl jinde nezařazené,Záležitosti vodních toků a vodohospodářských děl jinde nezařazené
233900,Zál.vod.toků JN,Zál.vod.toků a vodohosp.děl jinde nezařazené,Záležitosti vodních toků a vodohospodářských děl jinde nezařazené
233930,Zál.vod.toků JN,Zál.vod.toků a vodohosp.děl jinde nezař.-Zahr.rozvoj.spolup.,Záležitosti vodních toků a vodohospodářských děl jinde nezařazené-Zahraniční rozvojová spolupráce
233931,Zál.vod.toků JN,Zál.vod.toků a vodohosp.děl jinde nezař.-Prevence soc.a krim,Záležitosti vodních toků a vodohospodářských děl jinde nezařazené-Program sociální prevence a prevence kriminality
233932,Zál.vod.toků JN,Zál.vod.toků a vodohosp.děl jinde nezař.-Protidrog.politika,Záležitosti vodních toků a vodohospodářských děl jinde nezařazené-Program protidrogové politiky
233933,Zál.vod.toků JN,Zál.vod.toků a vodohosp.děl jinde nezař.-Integr.romské kom.,Záležitosti vodních toků a vodohospodářských děl jinde nezařazené-Podpora projektů integrace příslušníků romské komunity
233934,Zál.vod.toků JN,Zál.vod.toků a vodohosp.děl jinde nezař.-Příprava kriz.sit.,Záležitosti vodních toků a vodohospodářských děl jinde nezařazené-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
234,Voda v zem. krajině,Voda v zemědělské krajině,Voda v zemědělské krajině
2341,Vod.díla v kraj.,Vodní díla v zemědělské krajině,Vodní díla v zemědělské krajině
234100,Vod.díla v kraj.,Vodní díla v zemědělské krajině,Vodní díla v zemědělské krajině
234130,Vod.díla v kraj.,Vodní díla v zemědělské krajině-Zahr.rozvoj.spolup.,Vodní díla v zemědělské krajině-Zahraniční rozvojová spolupráce
234131,Vod.díla v kraj.,Vodní díla v zemědělské krajině-Prevence soc.a krim,Vodní díla v zemědělské krajině-Program sociální prevence a prevence kriminality
234132,Vod.díla v kraj.,Vodní díla v zemědělské krajině-Protidrog.politika,Vodní díla v zemědělské krajině-Program protidrogové politiky
234133,Vod.díla v kraj.,Vodní díla v zemědělské krajině-Integr.romské kom.,Vodní díla v zemědělské krajině-Podpora projektů integrace příslušníků romské komunity
234134,Vod.díla v kraj.,Vodní díla v zemědělské krajině-Příprava kriz.sit.,Vodní díla v zemědělské krajině-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2342,Protieroz. ochr.,Protierozní ochrana,Protierozní ochrana
234200,Protieroz. ochr.,Protierozní ochrana,Protierozní ochrana
234230,Protieroz. ochr.,Protierozní ochrana-Zahr.rozvoj.spolup.,Protierozní ochrana-Zahraniční rozvojová spolupráce
234231,Protieroz. ochr.,Protierozní ochrana-Prevence soc.a krim,Protierozní ochrana-Program sociální prevence a prevence kriminality
234232,Protieroz. ochr.,Protierozní ochrana-Protidrog.politika,Protierozní ochrana-Program protidrogové politiky
234233,Protieroz. ochr.,Protierozní ochrana-Integr.romské kom.,Protierozní ochrana-Podpora projektů integrace příslušníků romské komunity
234234,Protieroz. ochr.,Protierozní ochrana-Příprava kriz.sit.,Protierozní ochrana-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2349,Ost. zál. vody,Ostatní záležitosti vody v zemědělské krajině,Ostatní záležitosti vody v zemědělské krajině
234900,Ost. zál. vody,Ostatní záležitosti vody v zemědělské krajině,Ostatní záležitosti vody v zemědělské krajině
234930,Ost. zál. vody,Ost. záležitosti vody v zeměděl. krajině-Zahr.rozvoj.spolup.,Ostatní záležitosti vody v zemědělské krajině-Zahraniční rozvojová spolupráce
234931,Ost. zál. vody,Ost. záležitosti vody v zeměděl. krajině-Prevence soc.a krim,Ostatní záležitosti vody v zemědělské krajině-Program sociální prevence a prevence kriminality
234932,Ost. zál. vody,Ost. záležitosti vody v zeměděl. krajině-Protidrog.politika,Ostatní záležitosti vody v zemědělské krajině-Program protidrogové politiky
234933,Ost. zál. vody,Ost. záležitosti vody v zeměděl. krajině-Integr.romské kom.,Ostatní záležitosti vody v zemědělské krajině-Podpora projektů integrace příslušníků romské komunity
234934,Ost. zál. vody,Ost. záležitosti vody v zeměděl. krajině-Příprava kriz.sit.,Ostatní záležitosti vody v zemědělské krajině-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
236,Spr. ve vod. hosp.,Správa ve vodním hospodářství,Správa ve vodním hospodářství
2361,ÚOSS ve VH,Činnost ÚOSS ve vodním hospodářství,Činnost ústředních orgánů státní správy ve vodním hospodářství
236100,ÚOSS ve VH,Činnost ÚOSS ve vodním hospodářství,Činnost ústředních orgánů státní správy ve vodním hospodářství
236130,ÚOSS ve VH,Činnost ÚOSS ve vodním hospodářství-Zahr.rozvoj.spolup.,Činnost ústředních orgánů státní správy ve vodním hospodářství-Zahraniční rozvojová spolupráce
236131,ÚOSS ve VH,Činnost ÚOSS ve vodním hospodářství-Prevence soc.a krim,Činnost ústředních orgánů státní správy ve vodním hospodářství-Program sociální prevence a prevence kriminality
236132,ÚOSS ve VH,Činnost ÚOSS ve vodním hospodářství-Protidrog.politika,Činnost ústředních orgánů státní správy ve vodním hospodářství-Program protidrogové politiky
236133,ÚOSS ve VH,Činnost ÚOSS ve vodním hospodářství-Integr.romské kom.,Činnost ústředních orgánů státní správy ve vodním hospodářství-Podpora projektů integrace příslušníků romské komunity
236134,ÚOSS ve VH,Činnost ÚOSS ve vodním hospodářství-Příprava kriz.sit.,Činnost ústředních orgánů státní správy ve vodním hospodářství-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2362,Ost.OSS ve VH,Činnost ostatních OSS ve vodním hospodářství,Činnost ostatních orgánů státní správy ve vodním hospodářství
236200,Ost.OSS ve VH,Činnost ostatních OSS ve vodním hospodářství,Činnost ostatních orgánů státní správy ve vodním hospodářství
236230,Ost.OSS ve VH,Činnost ost. OSS ve vodním hospodářství-Zahr.rozvoj.spolup.,Činnost ostatních orgánů státní správy ve vodním hospodářství-Zahraniční rozvojová spolupráce
236231,Ost.OSS ve VH,Činnost ost. OSS ve vodním hospodářství-Prevence soc.a krim,Činnost ostatních orgánů státní správy ve vodním hospodářství-Program sociální prevence a prevence kriminality
236232,Ost.OSS ve VH,Činnost ost. OSS ve vodním hospodářství-Protidrog.politika,Činnost ostatních orgánů státní správy ve vodním hospodářství-Program protidrogové politiky
236233,Ost.OSS ve VH,Činnost ost. OSS ve vodním hospodářství-Integr.romské kom.,Činnost ostatních orgánů státní správy ve vodním hospodářství-Podpora projektů integrace příslušníků romské komunity
236234,Ost.OSS ve VH,Činnost ost. OSS ve vodním hospodářství-Příprava kriz.sit.,Činnost ostatních orgánů státní správy ve vodním hospodářství-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
2369,Ost.správa VH,Ostatní správa ve vodním hospodářství,Ostatní správa ve vodním hospodářství
236900,Ost.správa VH,Ostatní správa ve vodním hospodářství,Ostatní správa ve vodním hospodářství
236930,Ost.správa VH,Ostatní správa ve vodním hospodářství-Zahr.rozvoj.spolup.,Ostatní správa ve vodním hospodářství-Zahraniční rozvojová spolupráce
236931,Ost.správa VH,Ostatní správa ve vodním hospodářství-Prevence soc.a krim,Ostatní správa ve vodním hospodářství-Program sociální prevence a prevence kriminality
236932,Ost.správa VH,Ostatní správa ve vodním hospodářství-Protidrog.politika,Ostatní správa ve vodním hospodářství-Program protidrogové politiky
236933,Ost.správa VH,Ostatní správa ve vodním hospodářství-Integr.romské kom.,Ostatní správa ve vodním hospodářství-Podpora projektů integrace příslušníků romské komunity
236934,Ost.správa VH,Ostatní správa ve vodním hospodářství-Příprava kriz.sit.,Ostatní správa ve vodním hospodářství-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
